Date,Country,Status,AQI Value,ID,Continent,Population ,GDP (USD)
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,886,Central Africa,4402833,2437982706.57
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,887,Central Africa,4427574,2510126510.0
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,888,Central Africa,4442225,1691544110.69
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,889,Central Africa,4456125,1894813389.88
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,890,Central Africa,4478790,1695825714.24
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,891,Central Africa,4515549,1825018144.46
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,892,Central Africa,4567093,2072349974.15
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,893,Central Africa,4631488,2220979144.52
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,894,Central Africa,4706101,2221301350.76
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,895,Central Africa,4787703,2326720902.36
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,896,Central Africa,4881015,2516498412.31
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,897,Central Africa,4976146,2382618615.36
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,875,Central Africa,3599445,916777282.65
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,876,Central Africa,3681554,932648604.42
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,877,Central Africa,3762402,996068145.61
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,878,Central Africa,3841982,1142315522.2
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,879,Central Africa,3920749,1272360516.62
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,880,Central Africa,3999454,1337894379.63
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,881,Central Africa,4078555,1461859762.63
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,882,Central Africa,4158368,1699811293.26
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,883,Central Africa,4235892,1993407886.56
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,884,Central Africa,4305760,2067381663.75
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,885,Central Africa,4362396,2142591539.44
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,886,Central Africa,4402833,2437982706.57
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,887,Central Africa,4427574,2510126510.0
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,888,Central Africa,4442225,1691544110.69
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,889,Central Africa,4456125,1894813389.88
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,890,Central Africa,4478790,1695825714.24
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,891,Central Africa,4515549,1825018144.46
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,892,Central Africa,4567093,2072349974.15
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,893,Central Africa,4631488,2220979144.52
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,894,Central Africa,4706101,2221301350.76
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,895,Central Africa,4787703,2326720902.36
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,896,Central Africa,4881015,2516498412.31
2022-08-10,Central African Republic,Unhealthy for Sensitive Groups,134,897,Central Africa,4976146,2382618615.36
2022-08-11,Central African Republic,Unhealthy,161,875,Central Africa,3599445,916777282.65
2022-08-11,Central African Republic,Unhealthy,161,876,Central Africa,3681554,932648604.42
2022-08-11,Central African Republic,Unhealthy,161,877,Central Africa,3762402,996068145.61
2022-08-11,Central African Republic,Unhealthy,161,878,Central Africa,3841982,1142315522.2
2022-08-11,Central African Republic,Unhealthy,161,879,Central Africa,3920749,1272360516.62
2022-08-11,Central African Republic,Unhealthy,161,880,Central Africa,3999454,1337894379.63
2022-08-11,Central African Republic,Unhealthy,161,881,Central Africa,4078555,1461859762.63
2022-08-11,Central African Republic,Unhealthy,161,882,Central Africa,4158368,1699811293.26
2022-08-11,Central African Republic,Unhealthy,161,883,Central Africa,4235892,1993407886.56
2022-08-11,Central African Republic,Unhealthy,161,884,Central Africa,4305760,2067381663.75
2022-08-11,Central African Republic,Unhealthy,161,885,Central Africa,4362396,2142591539.44
2022-08-11,Central African Republic,Unhealthy,161,886,Central Africa,4402833,2437982706.57
2022-08-11,Central African Republic,Unhealthy,161,887,Central Africa,4427574,2510126510.0
2022-08-11,Central African Republic,Unhealthy,161,888,Central Africa,4442225,1691544110.69
2022-08-11,Central African Republic,Unhealthy,161,889,Central Africa,4456125,1894813389.88
2022-08-11,Central African Republic,Unhealthy,161,890,Central Africa,4478790,1695825714.24
2022-08-11,Central African Republic,Unhealthy,161,891,Central Africa,4515549,1825018144.46
2022-08-11,Central African Republic,Unhealthy,161,892,Central Africa,4567093,2072349974.15
2022-08-11,Central African Republic,Unhealthy,161,893,Central Africa,4631488,2220979144.52
2022-08-11,Central African Republic,Unhealthy,161,894,Central Africa,4706101,2221301350.76
2022-08-11,Central African Republic,Unhealthy,161,895,Central Africa,4787703,2326720902.36
2022-08-11,Central African Republic,Unhealthy,161,896,Central Africa,4881015,2516498412.31
2022-08-11,Central African Republic,Unhealthy,161,897,Central Africa,4976146,2382618615.36
2022-08-12,Central African Republic,Unhealthy,180,875,Central Africa,3599445,916777282.65
2022-08-12,Central African Republic,Unhealthy,180,876,Central Africa,3681554,932648604.42
2022-08-12,Central African Republic,Unhealthy,180,877,Central Africa,3762402,996068145.61
2022-08-12,Central African Republic,Unhealthy,180,878,Central Africa,3841982,1142315522.2
2022-08-12,Central African Republic,Unhealthy,180,879,Central Africa,3920749,1272360516.62
2022-08-12,Central African Republic,Unhealthy,180,880,Central Africa,3999454,1337894379.63
2022-08-12,Central African Republic,Unhealthy,180,881,Central Africa,4078555,1461859762.63
2022-08-12,Central African Republic,Unhealthy,180,882,Central Africa,4158368,1699811293.26
2022-08-12,Central African Republic,Unhealthy,180,883,Central Africa,4235892,1993407886.56
2022-08-12,Central African Republic,Unhealthy,180,884,Central Africa,4305760,2067381663.75
2022-08-12,Central African Republic,Unhealthy,180,885,Central Africa,4362396,2142591539.44
2022-08-12,Central African Republic,Unhealthy,180,886,Central Africa,4402833,2437982706.57
2022-08-12,Central African Republic,Unhealthy,180,887,Central Africa,4427574,2510126510.0
2022-08-12,Central African Republic,Unhealthy,180,888,Central Africa,4442225,1691544110.69
2022-08-12,Central African Republic,Unhealthy,180,889,Central Africa,4456125,1894813389.88
2022-08-12,Central African Republic,Unhealthy,180,890,Central Africa,4478790,1695825714.24
2022-08-12,Central African Republic,Unhealthy,180,891,Central Africa,4515549,1825018144.46
2022-08-12,Central African Republic,Unhealthy,180,892,Central Africa,4567093,2072349974.15
2022-08-12,Central African Republic,Unhealthy,180,893,Central Africa,4631488,2220979144.52
2022-08-12,Central African Republic,Unhealthy,180,894,Central Africa,4706101,2221301350.76
2022-08-12,Central African Republic,Unhealthy,180,895,Central Africa,4787703,2326720902.36
2022-08-12,Central African Republic,Unhealthy,180,896,Central Africa,4881015,2516498412.31
2022-08-12,Central African Republic,Unhealthy,180,897,Central Africa,4976146,2382618615.36
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,875,Central Africa,3599445,916777282.65
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,876,Central Africa,3681554,932648604.42
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,877,Central Africa,3762402,996068145.61
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,878,Central Africa,3841982,1142315522.2
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,879,Central Africa,3920749,1272360516.62
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,880,Central Africa,3999454,1337894379.63
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,881,Central Africa,4078555,1461859762.63
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,882,Central Africa,4158368,1699811293.26
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,883,Central Africa,4235892,1993407886.56
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,884,Central Africa,4305760,2067381663.75
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,885,Central Africa,4362396,2142591539.44
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,886,Central Africa,4402833,2437982706.57
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,887,Central Africa,4427574,2510126510.0
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,888,Central Africa,4442225,1691544110.69
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,889,Central Africa,4456125,1894813389.88
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,890,Central Africa,4478790,1695825714.24
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,891,Central Africa,4515549,1825018144.46
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,892,Central Africa,4567093,2072349974.15
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,893,Central Africa,4631488,2220979144.52
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,894,Central Africa,4706101,2221301350.76
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,895,Central Africa,4787703,2326720902.36
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,896,Central Africa,4881015,2516498412.31
2022-08-13,Central African Republic,Unhealthy for Sensitive Groups,138,897,Central Africa,4976146,2382618615.36
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,875,Central Africa,3599445,916777282.65
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,876,Central Africa,3681554,932648604.42
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,877,Central Africa,3762402,996068145.61
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,878,Central Africa,3841982,1142315522.2
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,879,Central Africa,3920749,1272360516.62
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,880,Central Africa,3999454,1337894379.63
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,881,Central Africa,4078555,1461859762.63
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,882,Central Africa,4158368,1699811293.26
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,883,Central Africa,4235892,1993407886.56
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,884,Central Africa,4305760,2067381663.75
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,885,Central Africa,4362396,2142591539.44
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,886,Central Africa,4402833,2437982706.57
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,887,Central Africa,4427574,2510126510.0
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,888,Central Africa,4442225,1691544110.69
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,889,Central Africa,4456125,1894813389.88
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,890,Central Africa,4478790,1695825714.24
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,891,Central Africa,4515549,1825018144.46
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,892,Central Africa,4567093,2072349974.15
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,893,Central Africa,4631488,2220979144.52
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,894,Central Africa,4706101,2221301350.76
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,895,Central Africa,4787703,2326720902.36
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,896,Central Africa,4881015,2516498412.31
2022-08-14,Central African Republic,Unhealthy for Sensitive Groups,139,897,Central Africa,4976146,2382618615.36
2022-08-15,Central African Republic,Unhealthy,185,875,Central Africa,3599445,916777282.65
2022-08-15,Central African Republic,Unhealthy,185,876,Central Africa,3681554,932648604.42
2022-08-15,Central African Republic,Unhealthy,185,877,Central Africa,3762402,996068145.61
2022-08-15,Central African Republic,Unhealthy,185,878,Central Africa,3841982,1142315522.2
2022-08-15,Central African Republic,Unhealthy,185,879,Central Africa,3920749,1272360516.62
2022-08-15,Central African Republic,Unhealthy,185,880,Central Africa,3999454,1337894379.63
2022-08-15,Central African Republic,Unhealthy,185,881,Central Africa,4078555,1461859762.63
2022-08-15,Central African Republic,Unhealthy,185,882,Central Africa,4158368,1699811293.26
2022-08-15,Central African Republic,Unhealthy,185,883,Central Africa,4235892,1993407886.56
2022-08-15,Central African Republic,Unhealthy,185,884,Central Africa,4305760,2067381663.75
2022-08-15,Central African Republic,Unhealthy,185,885,Central Africa,4362396,2142591539.44
2022-08-15,Central African Republic,Unhealthy,185,886,Central Africa,4402833,2437982706.57
2022-08-15,Central African Republic,Unhealthy,185,887,Central Africa,4427574,2510126510.0
